,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30
otu_1042,0.00011011913592071425,7.718241568766881e-05,0.00015017173462907596,4.20387751891777e-05,0.00021229177659661617,8.670893215494539e-05,8.671255823044115e-05,3.989990736625626e-05,2.677742201617848e-05,0.0004789371494531421,7.436417379081515e-05,0.0003933271915492582,6.0008426942246183e-05,0.0009617058734936305,0.00012098382046664392,0.00040400075485175495,6.838827329663414e-05,3.102520878358547e-05,0.0003500697930287414,3.707414954726057e-05,7.073397326332706e-05,0.00019658232735554759,7.941265262732397e-05,5.594725220834161e-05,5.116619931706559e-05,0.0013544768996454999,3.756784317575774e-05,6.573236580704805e-05,9.098276501498175e-05,0.00021881700779038588
otu_1043,7.829571516637071e-05,0.00035606084730765113,0.00014565520530389982,0.00015229807979502452,0.001317859026843612,6.992246888636051e-05,5.71514492731378e-05,0.00010292745347373594,5.527372729704911e-05,0.0014570847483499683,9.317327541622936e-05,7.397668888480787e-05,0.00023012110018147866,4.309696194846266e-05,5.169782494856792e-05,0.00013798457047461168,8.92723963223961e-05,0.000305046691350735,0.00044356081001205755,0.0001430656069282686,8.88246624667139e-05,0.0003862862840623754,0.00013858219309892741,0.00021631011246763302,0.0012635986846167434,0.0014052740716818848,0.0001594280698621415,3.072117261549269e-05,0.00025897013085670874,3.71466984882268e-05
otu_1044,0.00010922393186626152,0.00017511683900187149,0.0008959806355905516,0.00026996629624802135,0.0006097237579582536,0.00011223287665048539,0.0003867314730871089,9.88334356073346e-05,0.00030336269508931185,3.6220686016844855e-05,1.030136400854134e-05,0.00010876953355333109,0.00012612629942151442,0.0002920425267052599,0.00016969889550217518,0.0004612192005019145,0.0001292113120651255,7.850976342974744e-06,0.00015971014408453472,0.0023227189768192918,0.00025656185207159214,8.589748228197788e-05,0.00016105771382228713,0.00027588907000578635,0.0001468749556102196,0.0022041154001077217,8.401318452771153e-05,0.00033184842170380944,4.964677387843242e-05,0.00013463743335744585
otu_1045,7.247740474920083e-05,0.000803366940864507,0.00021158890075249383,0.0005442464078546182,5.803216495920458e-05,0.0001371461137263015,0.0008049972531695642,3.788094487289934e-05,5.577782259257546e-05,2.2576028145619758e-05,3.995437024808854e-05,0.00011242636277369964,0.00019496795638459364,0.0003513971546796183,0.0012116449699979672,0.0002828175045305099,5.366314961821223e-05,8.618875882494249e-05,0.00012796496409208725,0.00024821215039018055,5.0248570302150445e-05,0.0001697573146551415,6.408589525031258e-05,5.98666223391152e-05,2.1572607607942424e-05,0.0002540763597599797,0.00010657179291206563,8.27451818740911e-05,5.124631630022296e-05,0.0004309636532350988
otu_1046,0.0001324099174030724,0.0002753168682699827,0.00028214030643431716,8.80248536410006e-05,0.0006808567577224215,7.319307784193169e-05,0.0001953216585479697,0.00012213413848101293,0.0005906211692562113,0.00019853824070510838,6.0049472577509935e-05,0.000430644776099092,0.00041670477094432894,0.0006852144369549553,8.720915905934069e-05,6.42711878154392e-05,4.599260957674881e-05,0.0003726360932277441,0.0009193645196051354,0.00019063124324165422,0.00020046371806911278,2.719627041934492e-05,0.00024113005454685395,0.00028915476703223776,0.0003375016001306936,5.5007817203598076e-05,0.00010795411689220779,0.0006389924126441527,8.189754577128376e-05,4.894630379385092e-05
otu_1047,3.0606044122014186e-05,5.1287513694849664e-05,0.00010040619721440788,0.0002890789010292014,0.0005029434709511833,7.323258965184645e-05,0.00024780382193997127,0.00036934440447867827,0.0007214072035740141,0.00012968087468341523,3.442545170379431e-05,1.7263406228712267e-05,7.950222107810012e-05,0.0001018734886992437,5.477658709424671e-05,4.671724008873566e-05,0.00011105295349199358,0.00035294070002832615,5.2380210343666296e-05,4.743165056938967e-05,0.001082269838208075,0.00041415481113985344,0.0005730644030206288,0.0006174966883463748,0.0001055081015868163,7.997032334579042e-05,0.0010108894541072946,0.00028404586992020225,0.0002935902260849063,0.000816824082781533
otu_1048,0.00020503523635427557,0.00011595491863638793,0.00015718693521350174,1.9390698904811153e-05,0.0006856103718035209,0.0004122605120880342,1.9908752063082582e-05,0.00026545158179161054,8.406637818607232e-05,6.286789146815791e-05,4.664858214425518e-05,0.00011613624053598943,0.00015774521842538072,0.0002636219419726946,0.0002314895598501879,0.00013413607868459538,8.971100912716025e-05,5.70480647184064e-05,0.0005476169404857488,0.0001909510980414776,7.976931274300145e-05,0.00021913515483003664,0.0004429370909566136,0.0001059596216800112,1.4047517455391008e-05,0.0003772947837823982,5.2131061026822924e-05,0.00010094175670350883,0.00036802203796476997,0.0003140640919593647
otu_1049,9.697322741961758e-05,7.985549177189222e-05,9.122409512084621e-06,0.0007327342323714824,5.318614379813983e-05,0.0009802766668708875,0.00033120762020330714,0.0002466577440922794,5.7087031326065274e-05,0.0009343333259074158,0.00011420663844639202,0.0002131434399822965,0.00010481657793721143,0.00038763196198455255,0.0005063564945826762,2.530661269427442e-05,6.829449078078384e-05,5.424371242143274e-05,0.0003706246831718118,0.000327262639215923,0.0007522902023023344,0.00010914683457462375,1.6584892722518097e-05,0.0004162258912505516,3.496890092271032e-05,0.00024232760853617135,0.00020185995689939434,0.0001630816971627138,0.001016602768514499,0.00031186882593573135
otu_1050,0.0002947068137801419,0.0003675351583976178,0.00023828293700661906,0.00010038942425549853,4.085452837396835e-05,0.0004418911712874442,0.0002572160650148579,0.00010982589711819265,4.0154085542398884e-05,0.0006093729024994513,7.832029849747599e-05,0.0002347336812381089,0.00012038067157493902,0.00013229410119141482,0.0003439793126919821,0.00023908804777587105,6.601117611862657e-05,0.000250093951027856,0.00019856463575425738,9.582283007522708e-05,0.0008518293925370095,0.0003029358886236643,0.0001880438268145014,2.8053086044461948e-05,0.0003663995039368289,2.603092930777149e-05,0.0006566101709873814,0.0005040375640602812,0.00012780355444604724,0.00013018273174374257
otu_1051,0.00036751288858837846,3.327285960076818e-05,3.409069237863786e-05,0.00025640203241910253,0.00034495114200015504,0.0006376034160229956,0.00031194413407979857,5.24180173957684e-05,0.00029525280984145613,2.9922505421618575e-05,9.455125360094314e-05,0.0001266114580920957,4.950321030770998e-05,0.000143934439681474,0.00017846742701967878,8.30269414707471e-05,0.00034296193666735606,0.0006629477592416069,0.0003532087035087823,1.326466686395268e-05,0.000282121824002491,0.00021720288189842676,0.00010383165406121653,0.0004954104442263047,0.0009155646346969228,0.00010098043456733669,0.000548915830811974,0.0006509318581613512,3.677545541290104e-05,0.00010543319232300651
otu_1052,4.210575796683351e-05,0.00011807853742488812,0.00012674397023197786,0.00010347380722051454,5.67654106905277e-05,0.0008764241978338576,0.00010216074223087238,0.0002853649680229292,3.5667593524488233e-05,6.993692167458002e-05,0.0003516162879527067,0.00011751561253269814,0.00020482454725875412,0.0004362363206551357,0.00018085736883646862,0.00017561856248647374,8.426727647302675e-05,0.00010267879410567647,0.00035475539104131494,0.00034291037600602664,5.3253690412160256e-05,0.0002716105388204973,3.057636390951771e-05,7.777343135072193e-05,3.400487246428007e-05,0.0003398637205375212,0.00012229190171477038,5.0163967476349557e-05,0.0003266078731698018,4.64581125532327e-05
otu_1053,0.00011814515736307915,0.00017155185057172952,0.0003577069020855107,0.00017252045279235917,0.00012145318319784894,9.93970302806768e-05,6.916259013850105e-05,8.540539703342674e-05,2.8989049925356804e-05,3.096813694454111e-05,0.00025094620682588584,0.00019409408939050435,0.00010288686850560728,0.0003961031590322923,2.8269986366901534e-05,0.0015162571417399184,3.771570325900887e-05,0.00014277621266446587,0.00015812104187723215,0.000219599189676713,0.0004899805729014045,2.8308216077389092e-05,2.3249922058290852e-05,0.00016507175385170584,0.00022354008969118996,0.000446406063529642,7.308123808013791e-05,0.00014748793166240957,0.0003536386914145446,7.548368873420855e-05
otu_1054,0.00031313662781457967,9.624379111507591e-05,0.00011729480807104727,0.00019811558743015916,0.00010045760149509412,0.0001832755230180846,0.0007815455606053558,0.000324618712622333,6.352265614307139e-05,0.00025415486058554367,0.00015126085674115484,0.0004442302656069814,5.4056537344911065e-05,0.00012915547766431714,6.17903565045258e-05,0.00023279650916999708,4.754465709975919e-05,8.901421506371236e-05,0.0010484768824827254,0.00010523092486522891,0.00024175852168516155,0.00011422557310134959,5.676737317990567e-05,0.0002959377270494511,0.0036066036351744455,7.940935525867207e-05,0.00023693750202316365,0.00035645837343067905,0.000465101244053957,0.00023658638960523336
otu_1055,4.9179822634351925e-05,0.00018524451901738063,0.00026797990705836397,5.4560198843547096e-05,0.00015029620657722731,0.0010647757059921235,0.00017683603776658515,0.00014795281413360287,0.0002839635790267722,5.665503813957015e-05,0.00014786007334820087,6.176736025942306e-05,0.0007994274923916294,8.092863024380896e-05,0.0001295388744097814,6.197616517938333e-05,4.1844463324792e-05,2.589155442922549e-05,0.0004072521307554253,0.00027283075921626484,0.0003318522102459646,0.00011350905208839003,0.0007597512436817336,8.038378385687994e-05,0.00012894291464134988,0.00015389114357844513,4.0132952831625234e-05,0.00026206847584789056,0.00013608633923313886,5.255119446930662e-05
otu_1056,6.431643058582433e-05,4.917250459317957e-05,0.00014112761230036485,9.483504297207753e-05,5.046339459226938e-05,0.0003247187994514405,6.621845435321114e-05,7.422045107513469e-05,3.105328300224378e-05,0.0009781659754255383,0.00023405963995542476,0.0004727083424311126,0.00018048063611454432,7.564163566871896e-05,0.0002944262230872831,6.461629063824865e-05,0.0001227520241970734,0.00018891551322924865,6.395032178525393e-05,0.00021399481526797288,0.0002848482551537852,4.0990866946621966e-05,0.00015851557278416257,1.1576928424753427e-05,8.875916984459906e-05,0.0009726843268453196,9.968785008030347e-05,9.528548384707861e-05,6.528260156076086e-05,5.9160383132944976e-05
otu_1057,0.001141876819976923,0.00023686962996991313,0.00027637105981036437,0.00039771041164284764,3.477233894964073e-05,0.001005610629024665,0.0002944958894413245,0.00014784235770605683,0.0003412395928806468,0.001108343260500441,0.00015390366042568313,0.0001698107461017699,0.00015246616861720177,9.857988566730313e-05,0.00010825090520592401,0.0005311869756807611,3.59251617552278e-05,1.7782036781613295e-05,6.218306706516799e-05,0.0002861134427208513,0.0006756016106837995,1.0677981021648017e-05,0.00023421767141995376,0.00014175880649118047,0.0004476020394553268,0.00017385343164968636,0.0005202976386008165,4.4683806604845604e-05,0.00044197986249868543,7.548458661233915e-05
otu_1058,0.0001799755589079977,0.00014239014801598068,0.0006115672940178787,0.00013959280653596414,0.00018553617369138653,0.00032362570182525955,8.198308236590845e-05,0.0006199651191795991,0.0001789489718239625,0.00022752565377671854,0.00014615899458157028,0.00022984046623093226,0.0003199209803708502,5.292622937357652e-05,3.8638553123167594e-05,0.00016994300871579464,0.0005076784898427572,5.408302257276785e-05,7.365008759048035e-05,8.951949039808799e-05,7.533084907053977e-05,0.0002641857028707618,4.0000780810042615e-05,0.000104632367735127,0.00027869067658932586,0.00011436696421399644,0.0009810180531537838,7.650885616866813e-06,0.001062015675951436,0.00019895673902172462
otu_1060,0.00013847276980409238,0.0003223223479110472,7.151504541774678e-05,0.0009118312041609458,0.0001305753175217493,8.12890968646986e-05,0.00020113672334406299,0.0016646602089597925,0.00023361843385979523,8.447595557043863e-05,0.00022061990035611927,0.0001296279197288362,3.0955979157302654e-05,0.0003485065277436024,0.000220409442986574,0.00010671553585370146,0.00038281792281789467,4.149789885783447e-05,9.564666301462687e-05,0.00015712794619368014,0.00016485616287696241,9.743863681579886e-05,0.0001832056868525923,6.678473279852282e-05,9.096641798722823e-05,0.0003813036130624682,7.067406166466989e-05,0.00021208862890953272,0.00015760583579067214,0.00011294384287527274
otu_1061,9.098641459663691e-06,6.074680848160322e-05,0.00013803773952912425,0.00034960001038265956,0.0004462031561099617,5.473318021342167e-05,0.0002693150791836495,0.00015439724276583068,6.912832113633366e-05,0.00015764361219003552,0.0007258045340852757,6.361076539530716e-05,0.00014407806262383874,0.0008120640070370075,0.00034133365998807665,0.0004165352888050111,8.31307449677606e-05,7.947451784281997e-05,0.00013184550298706485,0.00020882447346142534,8.756224335936316e-05,0.00011441453517792457,8.526663998473739e-05,0.00015621183316225497,0.000477952865909712,0.00013593789755181538,6.391958529933687e-05,0.0002265758713174609,8.0633969073789e-05,0.000486893320232632
otu_1062,0.00014303231732672246,0.00010154584130683699,0.0004797894153709046,0.00016401220441404014,0.00015453396234751165,0.0002677363924726451,0.0003958277251855067,0.00019445790529148672,0.00040288996516411115,0.000154560609186322,0.00017653045487411127,0.000169133573617168,2.8226264244211504e-05,0.000333920950623275,0.0018879506103172256,0.00018153183235399415,0.00022850971607487984,7.942676883092757e-05,0.00022218270643802455,0.00024114864369582088,0.00032642563782531896,0.00019308166857113105,0.00022360703439258214,6.50529612320652e-05,0.0007731661929607329,0.00012518268936721283,7.41207582025833e-05,0.00023679609967625645,0.00019878920840462762,3.872556875113575e-05
otu_1063,5.0870164580575336e-05,0.00010025050312488039,0.0005075989164864465,5.472605553455525e-05,0.00011219670846038628,9.908452133687966e-05,3.298326180265744e-05,5.333676078582704e-05,4.2545203697609575e-05,9.733215679582321e-05,3.4084688431169284e-05,0.00015222467749740712,0.00010232410716693188,0.000248351751613313,0.0001533741247539061,0.000511099562780469,0.00010719469294718068,8.228728974424054e-05,0.00011512231638451684,0.00012786611822253544,0.00012187621276950709,7.701858235835615e-05,0.00016072019229161817,0.00014269867735202104,0.00034324364087121365,9.584741964086683e-05,0.0009583215748186835,0.00015464547488769912,6.405559893786352e-05,6.552954370829502e-05
otu_1064,2.2393130649171163e-05,0.00010783384016588366,0.0002460365609919346,8.295183519020951e-05,0.00027277470378098866,0.0004620601117174087,0.00022526701104458413,0.0003599296378872535,2.4976305212850693e-05,0.0003224923133608706,5.7772936700068166e-05,1.4355861208646926e-05,9.910656628978627e-05,3.479649239912818e-05,0.0004218474025354628,6.161381689461855e-05,0.0003923707696331764,4.186312089278069e-05,0.00020862042429932188,0.0009176643534957358,0.0002778351204021585,0.00018159932291643562,0.00026485779730749245,0.00048153979936573903,3.538009974153779e-05,0.00019231349316781277,6.246099184958765e-05,7.668429636219325e-05,0.0012634571574749495,0.00027723764820551205
otu_1065,0.00011405953399967061,0.00012812932465772049,0.00010546983410741145,2.9983636823550745e-05,0.0004518172169554324,2.703321746278737e-05,0.0005058128475962981,0.00015933726700211715,6.078873022781324e-05,4.935585764940361e-05,0.00010851357381137551,0.00014415706906818513,0.0002413055368325393,0.0001583752732668988,3.909000085183362e-05,0.0001109295370467655,0.00012578812186129075,0.0001817316790724621,0.00015187630781149716,1.67129585207197e-05,6.467116487990692e-05,0.0003734841718337393,0.00011269421080374558,0.00036281445063689486,3.376985129456613e-05,0.00025867808120551684,4.359996547573736e-06,2.3448780324539647e-05,0.0007209825165910258,0.0002999492295767445
otu_1066,0.00012625815745662583,0.00015804105084389782,0.0002579013678620216,0.00016133941283714021,1.9601583671212017e-05,9.418216483403321e-05,6.910489597911744e-05,0.00017064573764358318,4.91480334511596e-05,0.00015303122970306278,6.378625272519159e-05,0.00010429138888413676,8.217056918095391e-05,8.156998150319182e-05,4.7204349207488295e-05,0.0005540519968716832,9.51992534750105e-05,6.31030160954501e-05,2.429584632422421e-05,0.0001697824113658211,4.62687787216324e-05,0.0006589557639859464,0.00019198644226782772,8.224398350790025e-05,0.0001708533733053007,0.0002863856498384237,6.309087156323408e-05,0.00010211671701960941,0.0004603161308047875,0.00040467034071179194
